id,model,model_label,split,sequence,time_seconds,review_priority,threshold_stability_iou,model_disagreement,foreground_boundary_entropy,flow_warp_mae,raw_components,discarded_fraction,foreground_fraction,pseudo_iou,pseudo_dice,base_width_raw_px,height_raw_px,triangle_area_raw_px2,flags,original,overlay,entropy,disagreement,true_iou,true_dice,true_vertex_error_roi_px,vertices_roi,triangle_svg
V02_f0000079,unet_small,unet_small,val,V02,2.6333333333333333,14.657,0.9173943415997206,0.3876672327999761,0.32575011253356934,0.006241366267204285,1,0.0,0.0710459762661306,0.789382673352931,0.8822960958639351,100.98798835304008,373.83723152996174,18876.53499184026,models_disagree,../../dataset/images/V02_f0000079.png,unet_small/overlays/V02_f0000079.jpg,quality/unet_small/entropy/V02_f0000079.jpg,quality/disagreement/V02_f0000079.jpg,,,,"[[162.25141882896423, 156.794109582901], [547.3837065696716, 150.6204248070717], [530.2405571937561, 251.46177172660828]]",unet_small/triangles/V02_f0000079.svg
V01_f0000075,directional,directional,val,V01,2.5,14.652,0.9250081512879035,0.33076790714408627,0.3027532398700714,0.015041444450616837,1,0.0,0.07641558441558441,0.42470332609059,0.5961989676208352,113.59022026058962,357.3120405068372,20293.57669146618,,../../dataset/images/V01_f0000075.png,directional/overlays/V01_f0000075.jpg,quality/directional/entropy/V01_f0000075.jpg,quality/disagreement/V01_f0000075.jpg,,,,"[[159.86466079950333, 151.01174265146255], [525.2127974033356, 152.15623006224632], [509.23960518836975, 266.11319929361343]]",directional/triangles/V01_f0000075.svg
V02_f0000099,dino_pyramid,dino_pyramid,test,V02,3.3000000000000003,14.642,0.9232934553131598,0.4018366744904896,0.30950772762298584,0.005721870344132185,1,0.0,0.07070341295604154,0.291861288039632,0.4518461707023118,113.2239203950677,329.72774402376143,18666.533920695812,models_disagree,../../dataset/images/V02_f0000099.png,dino_pyramid/overlays/V02_f0000099.jpg,quality/dino_pyramid/entropy/V02_f0000099.jpg,quality/disagreement/V02_f0000099.jpg,,,,"[[167.00448989868164, 157.4116017818451], [502.325599193573, 151.07740247249603], [506.7196583747864, 266.1372652053833]]",dino_pyramid/triangles/V02_f0000099.svg
V01_f0000024,directional,directional,train,V01,0.8,14.636,0.9266459728802483,0.3155098294933102,0.3015267550945282,0.017236284911632538,1,0.0,0.07946368413960382,0.8222372423115918,0.9024480712166172,121.98834502337195,360.0752999172333,21962.494960348795,,../../dataset/images/V01_f0000024.png,directional/overlays/V01_f0000024.jpg,quality/directional/entropy/V01_f0000024.jpg,quality/disagreement/V01_f0000024.jpg,,,,"[[183.4285308122635, 135.70237532258034], [551.9801018238068, 126.94177776575089], [517.9854214191437, 240.7621443271637]]",directional/triangles/V01_f0000024.svg
V02_f0000019,baseline,baseline,train,V02,0.6333333333333334,14.635,0.9133537206931702,0.3677476630633453,0.34000465273857117,0.007713433355093002,1,0.0,0.062545085361618,0.7515577889447236,0.8581592839109479,99.44906098904565,342.7205781065474,17041.61983715951,models_disagree,../../dataset/images/V02_f0000019.png,baseline/overlays/V02_f0000019.jpg,quality/baseline/entropy/V02_f0000019.jpg,quality/disagreement/V02_f0000019.jpg,,,,"[[154.27471339702606, 161.6559578180313], [492.181191444397, 168.27424812316895], [486.70456409454346, 266.12734520435333]]",baseline/triangles/V02_f0000019.svg
V02_f0000048,directional,directional,train,V02,1.6,14.618,0.928,0.4000680518511201,0.3056205213069916,0.0068790121003985405,1,0.0,0.08704724409448819,0.6018507672484479,0.7514442413162705,113.87243065131081,404.10675295983856,23008.309101072802,models_disagree,../../dataset/images/V02_f0000048.png,directional/overlays/V02_f0000048.jpg,quality/directional/entropy/V02_f0000048.jpg,quality/disagreement/V02_f0000048.jpg,,,,"[[161.65867745876312, 148.26779067516327], [576.1249351501465, 148.27647346258163], [551.4526748657227, 259.60063099861145]]",directional/triangles/V02_f0000048.svg
V02_f0000020,dino_pyramid,dino_pyramid,train,V02,0.6666666666666667,14.594,0.9125589369909987,0.380561644092246,0.3466758728027344,0.005727170500904322,1,0.0,0.05943710817660398,0.8997012377294067,0.9472028757582566,100.27468949327397,322.7257916599712,16180.614275087319,models_disagree,../../dataset/images/V02_f0000020.png,dino_pyramid/overlays/V02_f0000020.jpg,quality/dino_pyramid/entropy/V02_f0000020.jpg,quality/disagreement/V02_f0000020.jpg,,,,"[[191.84910893440247, 157.55170786380768], [510.92856645584106, 170.19319987297058], [514.8143362998962, 269.0277305841446]]",dino_pyramid/triangles/V02_f0000020.svg
V02_f0000060,dino_linear,dino_linear,train,V02,2.0,14.586,0.9189086052280099,0.37813956724413833,0.32590457797050476,0.007416325155645609,1,0.0,0.06612860892388452,0.6856976969227792,0.8135476463834673,104.69720424397165,337.25188807427617,17654.66490368878,models_disagree,../../dataset/images/V02_f0000060.png,dino_linear/overlays/V02_f0000060.jpg,quality/dino_linear/entropy/V02_f0000060.jpg,quality/disagreement/V02_f0000060.jpg,,,,"[[167.70639181137085, 163.10929369926453], [507.8639602661133, 165.4595983028412], [496.08067989349365, 269.81067502498627]]",dino_linear/triangles/V02_f0000060.svg
V02_f0000098,directional,directional,test,V02,3.2666666666666666,14.576,0.9280711992996791,0.3976048050692992,0.29530632495880127,0.006988823413848877,2,0.00015151515151512474,0.08527131782945736,0.3517142857142857,0.5203973789896428,115.79072602445139,388.5809316644789,22497.034098343873,models_disagree,../../dataset/images/V02_f0000098.png,directional/overlays/V02_f0000098.jpg,quality/directional/entropy/V02_f0000098.jpg,quality/disagreement/V02_f0000098.jpg,,,,"[[158.6619633436203, 140.92299962043762], [560.2709341049194, 146.34168314933777], [538.4190988540649, 262.1975758075714]]",directional/triangles/V02_f0000098.svg
V02_f0000055,directional,directional,train,V02,1.8333333333333335,14.574,0.9221938775510204,0.385650154558305,0.3135446608066559,0.007156201172620058,1,0.0,0.07908376963350786,0.6447024673439767,0.7839745852453229,107.67095835810626,393.7881461268408,21199.773541769468,models_disagree,../../dataset/images/V02_f0000055.png,directional/overlays/V02_f0000055.jpg,quality/directional/entropy/V02_f0000055.jpg,quality/disagreement/V02_f0000055.jpg,,,,"[[158.21486949920654, 148.23411840200424], [557.8478980064392, 145.3963404893875], [541.839587688446, 252.14850330352783]]",directional/triangles/V02_f0000055.svg
V02_f0000020,directional,directional,train,V02,0.6666666666666667,14.571,0.918558829048602,0.380561644092246,0.3224034905433655,0.006962883286178112,1,0.0,0.06829398426037081,0.6982069944967157,0.8222872674053942,109.84843366217805,338.0665749516543,18568.04186598827,models_disagree,../../dataset/images/V02_f0000020.png,directional/overlays/V02_f0000020.jpg,quality/directional/entropy/V02_f0000020.jpg,quality/disagreement/V02_f0000020.jpg,,,,"[[182.5225853919983, 152.87463915348053], [534.6881890296936, 155.54743295907974], [499.0655779838562, 257.87880861759186]]",directional/triangles/V02_f0000020.svg
V02_f0000024,dino_linear,dino_linear,train,V02,0.8,14.569,0.9154346540508574,0.2962962962962963,0.33509713411331177,0.01677941344678402,1,0.0,0.06555266438987369,0.8131708204475169,0.8969599678940504,102.80253233073829,352.804107252555,18134.57782112402,,../../dataset/images/V02_f0000024.png,dino_linear/overlays/V02_f0000024.jpg,quality/dino_linear/entropy/V02_f0000024.jpg,quality/disagreement/V02_f0000024.jpg,,,,"[[180.72345793247223, 138.41720736026764], [524.9904370307922, 137.7196083664894], [515.6526732444763, 237.1384048461914]]",dino_linear/triangles/V02_f0000024.svg
V02_f0000051,dino_pyramid,dino_pyramid,train,V02,1.7000000000000002,14.559,0.9318395277069637,0.31897495599628567,0.27842065691947937,0.017586395144462585,1,0.0,0.09519736842105263,0.8804217269451488,0.9364088005677785,129.76209949049834,392.4797281260042,25464.49676454515,,../../dataset/images/V02_f0000051.png,dino_pyramid/overlays/V02_f0000051.jpg,quality/dino_pyramid/entropy/V02_f0000051.jpg,quality/disagreement/V02_f0000051.jpg,,,,"[[153.28648567199707, 142.0048816204071], [545.9566712379456, 141.78188222646713], [541.4447522163391, 271.44738602638245]]",dino_pyramid/triangles/V02_f0000051.svg
V02_f0000069,directional,directional,train,V02,2.3000000000000003,14.55,0.9243790539471602,0.3829666561148043,0.30433541536331177,0.007865266874432564,1,0.0,0.07941253263707572,0.6120009857072449,0.7593059695788428,112.19311723404918,377.73253688203596,21189.495396760532,models_disagree,../../dataset/images/V02_f0000069.png,directional/overlays/V02_f0000069.jpg,quality/directional/entropy/V02_f0000069.jpg,quality/disagreement/V02_f0000069.jpg,,,,"[[145.8852732181549, 156.13726061582565], [530.8673572540283, 152.46045124530792], [514.272050857544, 264.17943596839905]]",directional/triangles/V02_f0000069.svg
V01_f0000065,directional,directional,train,V01,2.166666666666667,14.51,0.9156143515734616,0.3649234371045305,0.3377808928489685,0.007947778329253197,1,0.0,0.06229400993983782,0.7747083047357584,0.8730542395823262,99.17052114273896,336.9428184046159,16707.39744824451,models_disagree,../../dataset/images/V01_f0000065.png,directional/overlays/V01_f0000065.jpg,quality/directional/entropy/V01_f0000065.jpg,quality/disagreement/V01_f0000065.jpg,,,,"[[154.46987736225128, 165.68999737501144], [499.8781213760376, 170.58803513646126], [478.4606215953827, 267.85142719745636]]",directional/triangles/V01_f0000065.svg
V02_f0000052,directional,directional,train,V02,1.7333333333333334,14.505,0.9255072014867586,0.4140979982807319,0.2993517518043518,0.004001686815172434,1,0.0,0.08165354330708662,0.7122956645344705,0.8319774198904201,115.87049021385447,379.1209981494676,21964.46795297231,models_disagree,../../dataset/images/V02_f0000052.png,directional/overlays/V02_f0000052.jpg,quality/directional/entropy/V02_f0000052.jpg,quality/disagreement/V02_f0000052.jpg,,,,"[[155.86739838123322, 148.9625028371811], [538.1161379814148, 147.19986355304718], [523.8442826271057, 262.18805706501007]]",directional/triangles/V02_f0000052.svg
V02_f0000019,full,TopoFiberDINO Coordinate (ours),train,V02,0.6333333333333334,14.503,0.9148314168778016,0.3677476630633453,0.33494827151298523,0.007382100913673639,1,0.0,0.06555077613615111,0.7300174182310819,0.8439422754223067,101.20632152399679,352.76334201332537,17850.940106840128,models_disagree,../../dataset/images/V02_f0000019.png,full/overlays/V02_f0000019.jpg,quality/full/entropy/V02_f0000019.jpg,quality/disagreement/V02_f0000019.jpg,,,,"[[166.67609453201294, 164.01266026496887], [522.5047659873962, 154.3222125172615], [503.73260736465454, 252.27768623828888]]",full/triangles/V02_f0000019.svg
V02_f0000089,dino_linear,dino_linear,val,V02,2.966666666666667,14.484,0.9198670605612999,0.3747106851260206,0.32076194882392883,0.00755053386092186,1,0.0,0.06758337448987549,0.3462635482030804,0.514406779661017,105.38991289973004,340.1121435385642,17922.194591834883,models_disagree,../../dataset/images/V02_f0000089.png,dino_linear/overlays/V02_f0000089.jpg,quality/dino_linear/entropy/V02_f0000089.jpg,quality/disagreement/V02_f0000089.jpg,,,,"[[157.14390456676483, 173.15936934947968], [502.2607111930847, 164.7939327955246], [496.75814867019653, 271.31648659706116]]",dino_linear/triangles/V02_f0000089.svg
V02_f0000045,dino_linear,dino_linear,train,V02,1.5,14.462,0.9220019499512512,0.2604383803929,0.3126494288444519,0.022207209840416908,1,0.0,0.07643421052631579,0.7636513157894737,0.8659889956168982,106.6746165930274,389.9640663551806,20799.63363174839,,../../dataset/images/V02_f0000045.png,dino_linear/overlays/V02_f0000045.jpg,quality/dino_linear/entropy/V02_f0000045.jpg,quality/disagreement/V02_f0000045.jpg,,,,"[[166.18600487709045, 158.5362846851349], [557.9565954208374, 157.96736705303192], [546.1676073074341, 263.8056859970093]]",dino_linear/triangles/V02_f0000045.svg
V01_f0000055,directional,directional,train,V01,1.8333333333333335,14.451,0.9228285437520181,0.38353818871155143,0.3114362359046936,0.006947197485715151,1,0.0,0.07771653543307086,0.5927774515560775,0.7443317972350231,109.2460498566023,384.1080873192621,20981.14562880213,models_disagree,../../dataset/images/V01_f0000055.png,directional/overlays/V01_f0000055.jpg,quality/directional/entropy/V01_f0000055.jpg,quality/disagreement/V01_f0000055.jpg,,,,"[[163.32068574428558, 144.32799071073532], [554.1193044185638, 142.85755902528763], [534.1996660232544, 250.23356080055237]]",directional/triangles/V01_f0000055.svg
V01_f0000046,dino_linear,dino_linear,train,V01,1.5333333333333334,14.445,0.9208503679476696,0.28081527897230074,0.31671279668807983,0.019314059987664223,1,0.0,0.0769078947368421,0.7260869565217392,0.8413098236775819,106.0312434304498,390.7136121602261,20713.925061275644,,../../dataset/images/V01_f0000046.png,dino_linear/overlays/V01_f0000046.jpg,quality/dino_linear/entropy/V01_f0000046.jpg,quality/disagreement/V01_f0000046.jpg,,,,"[[164.34410947561264, 153.44242751598358], [557.4056786298752, 150.62188357114792], [546.0890032052994, 255.99271059036255]]",dino_linear/triangles/V01_f0000046.svg
V01_f0000060,dino_linear,dino_linear,train,V01,2.0,14.437,0.9216751357981426,0.36706835021684514,0.31768280267715454,0.008678427897393703,1,0.0,0.07175392670157069,0.6503279883381924,0.7881196864303853,107.46055138469708,358.8127753816605,19279.10934319335,models_disagree,../../dataset/images/V01_f0000060.png,dino_linear/overlays/V01_f0000060.jpg,quality/dino_linear/entropy/V01_f0000060.jpg,quality/disagreement/V01_f0000060.jpg,,,,"[[169.98966032266617, 159.42366421222687], [532.9910575151443, 162.84795105457306], [517.202975153923, 269.3750336766243]]",dino_linear/triangles/V01_f0000060.svg
V02_f0000027,full,TopoFiberDINO Coordinate (ours),train,V02,0.9,14.432,0.9362019649297351,0.36476432559165245,0.2633545696735382,0.012208188883960247,1,0.0,0.10392575777807452,0.8320467578297309,0.9083248058749173,141.22578388616998,400.3879883762736,28272.553758522976,models_disagree,../../dataset/images/V02_f0000027.png,full/overlays/V02_f0000027.jpg,quality/full/entropy/V02_f0000027.jpg,quality/disagreement/V02_f0000027.jpg,,,,"[[169.0254682302475, 133.68349432945251], [574.0986371040344, 124.32305938005447], [545.8984923362732, 260.6868153810501]]",full/triangles/V02_f0000027.svg
V02_f0000039,directional,directional,train,V02,1.3,14.431,0.92544,0.3046247701072085,0.3052241802215576,0.017301199957728386,1,0.0,0.07914473684210527,0.7518621973929237,0.8583576933297901,114.68728055572547,371.20959990480804,21286.50976463066,,../../dataset/images/V02_f0000039.png,directional/overlays/V02_f0000039.jpg,quality/directional/entropy/V02_f0000039.jpg,quality/disagreement/V02_f0000039.jpg,,,,"[[169.97997522354126, 170.56180036067963], [555.5437231063843, 158.2791560292244], [527.4474191665649, 269.332865357399]]",directional/triangles/V02_f0000039.svg
V01_f0000065,dino_linear,dino_linear,train,V01,2.166666666666667,14.425,0.9155363748458692,0.3649234371045305,0.3351008892059326,0.007507421541959047,1,0.0,0.06105153021187549,0.8365591397849462,0.9110070257611241,101.2335518613451,322.79018747648854,16338.598592117207,models_disagree,../../dataset/images/V01_f0000065.png,dino_linear/overlays/V01_f0000065.jpg,quality/dino_linear/entropy/V01_f0000065.jpg,quality/disagreement/V01_f0000065.jpg,,,,"[[155.0964087843895, 174.9897636473179], [479.71448361873627, 170.60675472021103], [475.556055188179, 272.1870616078377]]",dino_linear/triangles/V01_f0000065.svg
V01_f0000089,directional,directional,val,V01,2.966666666666667,14.418,0.9185117967332124,0.3992786589614329,0.32698097825050354,0.003843302372843027,1,0.0,0.06861257053901537,0.7805532271584241,0.8767536013558045,102.24076127243234,356.3407657002791,18216.27557879899,models_disagree,../../dataset/images/V01_f0000089.png,directional/overlays/V01_f0000089.jpg,quality/directional/entropy/V01_f0000089.jpg,quality/disagreement/V01_f0000089.jpg,,,,"[[149.05543911457062, 168.87296363711357], [516.9852488040924, 176.86981335282326], [494.38346552848816, 277.8923213481903]]",directional/triangles/V01_f0000089.svg
V02_f0000074,full,TopoFiberDINO Coordinate (ours),val,V02,2.466666666666667,14.416,0.9270429412609508,0.3584153498281248,0.29694506525993347,0.010861216112971306,1,0.0,0.08676623376623377,0.5096637809542983,0.6752017070080683,113.5272159930698,405.59456112864086,23023.010673432782,models_disagree,../../dataset/images/V02_f0000074.png,full/overlays/V02_f0000074.jpg,quality/full/entropy/V02_f0000074.jpg,quality/disagreement/V02_f0000074.jpg,,,,"[[147.62892544269562, 143.9549309015274], [562.3083972930908, 141.02877581119537], [547.9725551605225, 255.19590532779694]]",full/triangles/V02_f0000074.svg
V02_f0000072,baseline,baseline,val,V02,2.4,14.411,0.9253227699530516,0.32428127428127423,0.30264198780059814,0.014718888327479362,1,0.0,0.08536458333333333,0.6898977830877473,0.816496465043205,111.48687089766713,406.84925306937515,22679.175075878866,,../../dataset/images/V02_f0000072.png,baseline/overlays/V02_f0000072.jpg,quality/baseline/entropy/V02_f0000072.jpg,quality/disagreement/V02_f0000072.jpg,,,,"[[162.80008792877197, 157.92307257652283], [574.5057892799377, 146.65700542926788], [570.4453825950623, 259.21682727336884]]",baseline/triangles/V02_f0000072.svg
V02_f0000054,directional,directional,train,V02,1.8,14.382,0.9249047981721249,0.38785921557614905,0.3021349608898163,0.006533220876008272,1,0.0,0.08266404199475065,0.5951557093425606,0.7462039045553145,112.96195333370106,393.7172442049747,22237.53448327787,models_disagree,../../dataset/images/V02_f0000054.png,directional/overlays/V02_f0000054.jpg,quality/directional/entropy/V02_f0000054.jpg,quality/disagreement/V02_f0000054.jpg,,,,"[[159.6162325143814, 150.500994682312], [561.9283318519592, 152.69710457324982], [538.6718916893005, 263.37040972709656]]",directional/triangles/V02_f0000054.svg
V02_f0000087,dino_linear,dino_linear,val,V02,2.9000000000000004,14.378,0.9184656900539707,0.3556559524369774,0.32596248388290405,0.0090892743319273,1,0.0,0.06438357940036554,0.7318905921250376,0.8451926414439431,103.22771842321127,329.55146169390775,17009.422746848202,models_disagree,../../dataset/images/V02_f0000087.png,dino_linear/overlays/V02_f0000087.jpg,quality/dino_linear/entropy/V02_f0000087.jpg,quality/disagreement/V02_f0000087.jpg,,,,"[[160.48940420150757, 168.44906306266785], [495.7171368598938, 163.91479778289795], [491.3163685798645, 268.67600524425507]]",dino_linear/triangles/V02_f0000087.svg
V02_f0000087,directional,directional,val,V02,2.9000000000000004,14.371,0.9207920792079208,0.3556559524369774,0.3176535665988922,0.009573979303240776,1,0.0,0.07160356203092796,0.8315645845967253,0.9080374141213475,105.1640832562775,359.70124511761816,18913.825844467938,models_disagree,../../dataset/images/V02_f0000087.png,directional/overlays/V02_f0000087.jpg,quality/directional/entropy/V02_f0000087.jpg,quality/disagreement/V02_f0000087.jpg,,,,"[[151.16492092609406, 167.51080930233002], [521.360764503479, 172.4671093225479], [502.6956510543823, 277.6442211866379]]",directional/triangles/V02_f0000087.svg
V02_f0000045,baseline,baseline,train,V02,1.5,14.347,0.9160437032777459,0.2604383803929,0.33087974786758423,0.020288443192839622,1,0.0,0.06568421052631579,0.8014184397163121,0.889763779527559,102.95782422514422,343.47556848039056,17681.74860261777,,../../dataset/images/V02_f0000045.png,baseline/overlays/V02_f0000045.jpg,quality/baseline/entropy/V02_f0000045.jpg,quality/disagreement/V02_f0000045.jpg,,,,"[[171.20164453983307, 157.45654273033142], [514.0964126586914, 155.42490422725677], [513.9035511016846, 258.2071272134781]]",baseline/triangles/V02_f0000045.svg
V02_f0000074,dino_linear,dino_linear,val,V02,2.466666666666667,14.346,0.9198145604395604,0.3584153498281248,0.3192085027694702,0.008888443000614643,1,0.0,0.07242857142857143,0.3256679389312977,0.4913265673360685,103.89830499990663,369.5984458558456,19200.326027511062,models_disagree,../../dataset/images/V02_f0000074.png,dino_linear/overlays/V02_f0000074.jpg,quality/dino_linear/entropy/V02_f0000074.jpg,quality/disagreement/V02_f0000074.jpg,,,,"[[158.29933404922485, 150.4566221833229], [533.6634492874146, 154.73189741373062], [525.6478786468506, 259.7308393716812]]",dino_linear/triangles/V02_f0000074.svg
V02_f0000024,directional,directional,train,V02,0.8,14.34,0.9262672811059908,0.2962962962962963,0.29995739459991455,0.01807367615401745,1,0.0,0.07928118393234672,0.7400950871632329,0.8506375227686703,122.81296281003789,356.6992646111129,21903.646759526237,,../../dataset/images/V02_f0000024.png,directional/overlays/V02_f0000024.jpg,quality/directional/entropy/V02_f0000024.jpg,quality/disagreement/V02_f0000024.jpg,,,,"[[183.12130987644196, 135.559823513031], [548.1247115135193, 127.62055689096451], [512.9916644096375, 241.62302553653717]]",directional/triangles/V02_f0000024.svg
V01_f0000092,dino_linear,dino_linear,test,V01,3.066666666666667,14.325,0.9212832809657682,0.37438246654091445,0.3179791271686554,0.007116685621440411,1,0.0,0.07662293891942341,0.57294810981745,0.7285022388741661,105.48219979944982,383.0468279218514,20202.3110176991,models_disagree,../../dataset/images/V01_f0000092.png,dino_linear/overlays/V01_f0000092.jpg,quality/dino_linear/entropy/V01_f0000092.jpg,quality/disagreement/V01_f0000092.jpg,,,,"[[154.54787224531174, 163.094412535429], [543.7276787757874, 163.5998860001564], [535.8885312080383, 270.2047526836395]]",dino_linear/triangles/V01_f0000092.svg
V01_f0000046,full,TopoFiberDINO Coordinate (ours),train,V01,1.5333333333333334,14.322,0.9325429272281276,0.28081527897230074,0.2797671854496002,0.021328585222363472,1,0.0,0.09322368421052632,0.8669051437029728,0.9287082920383217,127.67331376308013,392.56537577167535,25060.06119670928,,../../dataset/images/V01_f0000046.png,full/overlays/V01_f0000046.jpg,quality/full/entropy/V01_f0000046.jpg,quality/disagreement/V01_f0000046.jpg,,,,"[[162.96530079841614, 149.87758174538612], [556.8393104076385, 135.71184128522873], [549.3502032756805, 263.09962570667267]]",full/triangles/V01_f0000046.svg
V02_f0000074,dino_pyramid,dino_pyramid,val,V02,2.466666666666667,14.322,0.9275766016713092,0.3584153498281248,0.2918631136417389,0.010510778985917568,1,0.0,0.0894935064935065,0.4511880904666476,0.621818899191162,117.32736915983018,404.55991360764006,23732.975165556294,models_disagree,../../dataset/images/V02_f0000074.png,dino_pyramid/overlays/V02_f0000074.jpg,quality/dino_pyramid/entropy/V02_f0000074.jpg,quality/disagreement/V02_f0000074.jpg,,,,"[[145.6041169166565, 147.19148170948029], [555.6381011009216, 143.60961455106735], [555.6782555580139, 262.5248689651489]]",dino_pyramid/triangles/V02_f0000074.svg
V02_f0000063,baseline,baseline,train,V02,2.1,14.291,0.9176131547719952,0.24607038309787452,0.32523679733276367,0.02216057851910591,1,0.0,0.07414682695581572,0.8075742067553736,0.8935447338618346,102.01163980830138,387.76231260367376,19778.134682279964,,../../dataset/images/V02_f0000063.png,baseline/overlays/V02_f0000063.jpg,quality/baseline/entropy/V02_f0000063.jpg,quality/disagreement/V02_f0000063.jpg,,,,"[[154.98879432678223, 176.64462238550186], [544.9839019775391, 171.50960630178452], [543.2451438903809, 274.0562571287155]]",baseline/triangles/V02_f0000063.svg
V01_f0000046,baseline,baseline,train,V01,1.5333333333333334,14.287,0.9278595864941247,0.28081527897230074,0.29464757442474365,0.02010194957256317,1,0.0,0.08521052631578947,0.7461233321312658,0.8546055349029327,118.90179188150707,385.3768904549173,22911.001412406462,,../../dataset/images/V01_f0000046.png,baseline/overlays/V01_f0000046.jpg,quality/baseline/entropy/V01_f0000046.jpg,quality/disagreement/V01_f0000046.jpg,,,,"[[155.9956725537777, 152.3110494017601], [542.5963408946991, 143.38478073477745], [534.7885611057281, 261.9687393307686]]",baseline/triangles/V01_f0000046.svg
V01_f0000073,directional,directional,val,V01,2.4333333333333336,14.287,0.9275736410567871,0.39265630903958565,0.2964526414871216,0.006056529935449362,1,0.0,0.0820101701951017,0.4137030047902453,0.5852756956566383,116.95705828256578,374.8705027716664,21921.87562054026,models_disagree,../../dataset/images/V01_f0000073.png,directional/overlays/V01_f0000073.jpg,quality/directional/entropy/V01_f0000073.jpg,quality/disagreement/V01_f0000073.jpg,,,,"[[156.3720983862877, 144.20673251152039], [544.2564356327057, 141.51548221707344], [519.4343330860138, 257.01791793107986]]",directional/triangles/V01_f0000073.svg
V02_f0000019,dino_pyramid,dino_pyramid,train,V02,0.6333333333333334,14.276,0.9131460011790136,0.3677476630633453,0.3413749635219574,0.005867572035640478,1,0.0,0.06541718987950519,0.7900962309542903,0.8827416284018367,99.75209162751236,355.34656428286416,17723.28151993299,models_disagree,../../dataset/images/V02_f0000019.png,dino_pyramid/overlays/V02_f0000019.jpg,quality/dino_pyramid/entropy/V02_f0000019.jpg,quality/disagreement/V02_f0000019.jpg,,,,"[[158.88728141784668, 163.94672012329102], [509.2974543571472, 165.3899130821228], [512.3916506767273, 263.64607429504395]]",dino_pyramid/triangles/V02_f0000019.svg
V01_f0000092,full,TopoFiberDINO Coordinate (ours),test,V01,3.066666666666667,14.275,0.9144888888888889,0.37438246654091445,0.3327694237232208,0.0053391167894005775,1,0.0,0.07063413875349994,0.5585130111524164,0.7167255032916706,100.45876041097526,371.22217492952626,18646.259765243212,models_disagree,../../dataset/images/V01_f0000092.png,full/overlays/V01_f0000092.jpg,quality/full/entropy/V01_f0000092.jpg,quality/disagreement/V01_f0000092.jpg,,,,"[[165.46467092633247, 160.9819382429123], [542.3683251142502, 161.79493814706802], [548.4315968751907, 263.4163051843643]]",full/triangles/V01_f0000092.svg
V02_f0000012,dino_linear,dino_linear,train,V02,0.4,14.258,0.9170673076923077,0.3375383566314354,0.3325974643230438,0.010436982847750187,1,0.0,0.06476631339586633,0.7870614862316108,0.880844327176781,108.36722585672426,329.301891167811,17842.766207614302,,../../dataset/images/V02_f0000012.png,dino_linear/overlays/V02_f0000012.jpg,quality/dino_linear/entropy/V02_f0000012.jpg,quality/disagreement/V02_f0000012.jpg,,,,"[[211.14510297775269, 138.71555417776108], [555.3076028823853, 134.85637283325195], [517.9115867614746, 233.44783008098602]]",dino_linear/triangles/V02_f0000012.svg
V01_f0000061,directional,directional,train,V01,2.033333333333333,14.24,0.924187725631769,0.3619737750172533,0.30898427963256836,0.008897563442587852,1,0.0,0.07629559166547217,0.7795646523716699,0.8761296211775444,110.94025570032683,367.6262707105776,20392.276237394526,models_disagree,../../dataset/images/V01_f0000061.png,directional/overlays/V01_f0000061.jpg,quality/directional/entropy/V01_f0000061.jpg,quality/disagreement/V01_f0000061.jpg,,,,"[[161.08524450659752, 178.36584895849228], [541.4818856716156, 167.90534555912018], [518.7887961864471, 277.3389369249344]]",directional/triangles/V01_f0000061.svg
V01_f0000054,dino_linear,dino_linear,train,V01,1.8,14.239,0.9218160957220127,0.364826503690345,0.31709781289100647,0.008001744747161865,1,0.0,0.07686351706036745,0.6310744913401715,0.7738144329896908,106.49579659251707,388.63818649410234,20694.166628480318,models_disagree,../../dataset/images/V01_f0000054.png,dino_linear/overlays/V01_f0000054.jpg,quality/dino_linear/entropy/V01_f0000054.jpg,quality/disagreement/V01_f0000054.jpg,,,,"[[165.062246799469, 150.20210668444633], [559.4591692686081, 155.67098557949066], [539.8154474496841, 260.3394091129303]]",dino_linear/triangles/V01_f0000054.svg
V01_f0000077,directional,directional,val,V01,2.566666666666667,14.238,0.9242712294043093,0.34897190848537507,0.3051925301551819,0.01052740029990673,1,0.0,0.07825129533678757,0.6441816323550883,0.7835893792735992,111.1080778594674,374.48325463200115,20804.05730635957,,../../dataset/images/V01_f0000077.png,directional/overlays/V01_f0000077.jpg,quality/directional/entropy/V01_f0000077.jpg,quality/disagreement/V01_f0000077.jpg,,,,"[[155.7200182080269, 149.81858432292938], [538.1725350618362, 146.91100269556046], [525.5386127233505, 258.86039435863495]]",directional/triangles/V01_f0000077.svg
V02_f0000045,unet_small,unet_small,train,V02,1.5,14.238,0.9217021276595745,0.2604383803929,0.3131566345691681,0.021019916981458664,1,0.0,0.07393421052631578,0.7949897750511248,0.8857875249216748,109.52450426486372,364.3608291719569,19953.219594296635,,../../dataset/images/V02_f0000045.png,unet_small/overlays/V02_f0000045.jpg,quality/unet_small/entropy/V02_f0000045.jpg,quality/disagreement/V02_f0000045.jpg,,,,"[[160.19006073474884, 158.1475209593773], [523.9664483070374, 154.24999713897705], [523.1983065605164, 263.58519446849823]]",unet_small/triangles/V02_f0000045.svg
